"","CH_NORM_REAL","LST_NORM","NDMI_NORM","NDVI_NORM","JARAK_JALAN_NORM","LULC1.TA","TWI_LOG","SLOPE_LOG","TVI_LOG","Hotspot"
"242",0.972551703453064,0.457756727933884,0.594946086406708,0.80396181344986,0.207026645541191,"11",-0.737397849559784,-0.403490036725998,-2.09145617485046,"1"
"243",0.970051467418671,0.432911038398743,0.641112387180328,0.874630093574524,0.220941290259361,"11",-0.429017812013626,-0.500774443149567,-2.26771402359009,"1"
"244",0.933387756347656,0.0834028571844101,0.367268860340118,0.606816172599792,0.0180023163557053,"2",-1.00678169727325,-0.419867813587189,-1.58767259120941,"1"
"245",0.940197706222534,0.198949322104454,0.728081822395325,0.855183839797974,0.0342753902077675,"2",-0.699777066707611,-0.371880531311035,-1.98306369781494,"1"
"247",0.939060688018799,0.220406264066696,0.740107953548431,0.876663684844971,0.0324541367590427,"2",-0.60093480348587,-0.404043048620224,-2.28573536872864,"1"
"251",0.940720856189728,0.177094742655754,0.649437963962555,0.827775716781616,0.0810104310512543,"2",-0.794333159923553,-0.354358315467834,-2.06914091110229,"1"
"252",0.941109001636505,0.153894111514091,0.602823734283447,0.790582835674286,0.0763773620128632,"2",-0.71139121055603,-0.361788421869278,-1.93522906303406,"1"
"253",0.941279351711273,0.185122340917587,0.764654934406281,0.86813098192215,0.0700125843286514,"2",-0.763191759586334,-0.497689813375473,-2.10470652580261,"1"
"254",0.94143933057785,0.219464793801308,0.800234794616699,0.910498201847076,0.063008114695549,"2",-0.673290848731995,-0.562666833400726,-2.36384034156799,"1"
"255",0.939746499061584,0.245056137442589,0.799743354320526,0.899600684642792,0.0513144992291927,"2",-0.58405327796936,-0.444134742021561,-2.36992430686951,"1"
"257",0.948047518730164,0.168587148189545,0.593601047992706,0.725643515586853,0,"11",-0.928668081760406,-0.643076479434967,-1.84852063655853,"1"
"258",0.947009265422821,0.12917685508728,0.387756526470184,0.585802912712097,0.00900115817785263,"11",-0.864195644855499,-0.473513603210449,-1.79708349704742,"1"
"259",0.946914076805115,0.0817917585372925,0.597287356853485,0.794887840747833,0.0426962412893772,"2",-0.706039786338806,-0.337017416954041,-1.98699617385864,"1"
"263",0.958613634109497,0.00779352197423577,0.573562026023865,0.720268070697784,0.0407544784247875,"2",-0.820512175559998,-0.424478977918625,-1.7593777179718,"1"
"265",0.951008260250092,0.184503108263016,0.465917766094208,0.698424398899078,0.143595978617668,"2",-0.755930364131927,-0.815888583660126,-1.73674893379211,"1"
"266",0.950040876865387,0.197543233633041,0.508281886577606,0.732355952262878,0.143030643463135,"2",-0.7224161028862,-0.661942005157471,-1.79386329650879,"1"
"267",0.948118567466736,0.23759126663208,0.480998992919922,0.719349026679993,0.131213307380676,"2",-0.77804172039032,-0.536999404430389,-1.71756494045258,"1"
"268",0.948105573654175,0.224792674183846,0.527201056480408,0.74139928817749,0.139735549688339,"2",-0.677085995674133,-0.566028296947479,-1.70992136001587,"1"
"269",0.939063370227814,0.408749788999557,0.372419446706772,0.671303689479828,0.0711604058742523,"11",-0.777131497859955,-1.06768786907196,-1.70196330547333,"1"
"270",0.911024928092957,0.134890079498291,0.426681369543076,0.670720875263214,0.00636478001251817,"2",-0.767721116542816,-0.473730444908142,-1.6407413482666,"1"
"272",0.879346966743469,0.280760228633881,0.711135029792786,0.844839334487915,0.00636478001251817,"2",-0.852667033672333,-0.769102513790131,-2.03701710700989,"1"
"273",0.878193318843842,0.262783050537109,0.732805728912354,0.852605640888214,0,"2",-0.812820434570312,-0.835976779460907,-2.10988974571228,"1"
"274",0.878967523574829,0.263246178627014,0.732628762722015,0.879459619522095,0.00636478001251817,"2",-0.703926146030426,-0.733823239803314,-2.17322278022766,"1"
"278",0.894743382930756,0.222440540790558,0.715546488761902,0.849353551864624,0.0324541367590427,"2",-0.719876170158386,-0.610653460025787,-2.09244084358215,"1"
"279",0.893679618835449,0.221347227692604,0.705288112163544,0.847967743873596,0.0262426603585482,"2",-0.681824266910553,-0.764078140258789,-2.1322009563446,"1"
"280",0.90475457906723,0.254546344280243,0.726965129375458,0.883094370365143,0.0318238995969296,"2",-0.422880470752716,-0.761649012565613,-2.20495891571045,"1"
"282",0.93690037727356,0.34493824839592,0.63623720407486,0.837835848331451,0.180023163557053,"2",-0.365749090909958,-0.602049052715302,-2.3185727596283,"1"
"283",0.917372822761536,0.359617322683334,0.626273095607758,0.831800878047943,0.154075026512146,"2",-0.639139533042908,-0.66954904794693,-2.24406170845032,"1"
"284",0.916851937770844,0.356866776943207,0.649607717990875,0.845548987388611,0.157584547996521,"2",-0.622993052005768,-0.692071795463562,-2.2016167640686,"1"
"285",0.91321736574173,0.333911538124084,0.652413129806519,0.802229344844818,0.153019696474075,"2",-0.523185431957245,-0.888736069202423,-2.10847067832947,"1"
"286",0.910656034946442,0.315319865942001,0.656130015850067,0.855333089828491,0.139590531587601,"2",-0.747774064540863,-0.747036457061768,-2.08324313163757,"1"
"287",0.908573985099792,0.303613662719727,0.761962413787842,0.88188248872757,0.130594372749329,"2",-0.6824991106987,-0.747040390968323,-2.22360467910767,"1"
"288",0.974278450012207,0.450534492731094,0.593236565589905,0.863276720046997,0.146528244018555,"11",-0.730147302150726,-0.37046280503273,-2.10174012184143,"1"
"289",0.947626650333405,0.262475043535233,0.593235492706299,0.817278027534485,0.0586803741753101,"2",-0.40935418009758,-0.645215153694153,-2.14528846740723,"1"
"290",0.94534033536911,0.263404697179794,0.565860211849213,0.830097556114197,0.0324541367590427,"2",-0.377599060535431,-0.659641146659851,-2.1431131362915,"1"
"291",0.94240015745163,0.246152728796005,0.60452538728714,0.816531300544739,0.0127295600250363,"2",-0.589745283126831,-0.698376774787903,-2.03350472450256,"1"
"292",0.877078294754028,0.241007119417191,0.648085534572601,0.891751885414124,0.00636478001251817,"2",-0.345668315887451,-0.74579119682312,-2.28820061683655,"1"
"293",0.879016995429993,0.251281917095184,0.733902633190155,0.890235424041748,0.00636478001251817,"2",-0.374857544898987,-0.802073836326599,-2.29752945899963,"1"
"298",0.823658287525177,0.241630718111992,0.740024566650391,0.885383069515228,0.143030643463135,"2",-0.628540337085724,-0.736419320106506,-2.17986154556274,"1"
"299",0.835295736789703,0.294825047254562,0.710619866847992,0.865007877349854,0.0229485407471657,"2",-0.927161157131195,-0.557995855808258,-2.17236137390137,"1"
"302",0.922103881835938,0.142814084887505,0.637311816215515,0.757104635238647,0.104970641434193,"2",-0.858424186706543,-0.35086390376091,-1.62170171737671,"1"
"305",0.945777595043182,0.243193954229355,0.630422592163086,0.804810702800751,0.0127295600250363,"2",-0.781826198101044,-0.440868824720383,-2.05957651138306,"1"
"306",0.946456253528595,0.230561271309853,0.691045641899109,0.871832191944122,0.00636478001251817,"2",-0.630516946315765,-0.494641691446304,-2.08795166015625,"1"
"307",0.945312142372131,0.216494917869568,0.7176473736763,0.895479083061218,0.0402544066309929,"2",-0.629495739936829,-0.467457294464111,-2.32829213142395,"1"
"308",0.94447934627533,0.205224111676216,0.680342733860016,0.824191451072693,0.0586803741753101,"2",-0.678528070449829,-0.492868572473526,-2.06857514381409,"1"
"309",0.944709658622742,0.198950096964836,0.748072624206543,0.843959093093872,0.0540069490671158,"2",-0.729584634304047,-0.462168157100677,-1.89400935173035,"1"
"310",0.944057822227478,0.198791205883026,0.660171031951904,0.858263552188873,0.065529428422451,"2",-0.678165316581726,-0.427380710840225,-2.14958214759827,"1"
"311",0.94381195306778,0.196905344724655,0.743452966213226,0.881580710411072,0.0688456296920776,"2",-0.676993906497955,-0.383228182792664,-2.31849098205566,"1"
"312",0.943461418151855,0.192820996046066,0.75341135263443,0.90687221288681,0.072009265422821,"2",-0.621174871921539,-0.423945039510727,-2.29831314086914,"1"
"314",0.943528056144714,0.262628138065338,0.649189054965973,0.837104260921478,0.0342753902077675,"2",-0.554588079452515,-0.657890558242798,-2.3709716796875,"1"
"315",0.945777595043182,0.243193954229355,0.630422592163086,0.804810702800751,0.0127295600250363,"2",-0.781826198101044,-0.440868824720383,-2.05957651138306,"1"
"318",0.891391098499298,0.152786210179329,0.707370519638062,0.813693523406982,0.164255738258362,"2",-0.815802156925201,-0.501085817813873,-1.88821446895599,"1"
"319",0.889316022396088,0.224944710731506,0.610056698322296,0.803584396839142,0.175580278038979,"2",-0.946558475494385,-0.353064775466919,-1.99469101428986,"1"
"322",0.900630235671997,0.295293748378754,0.552156209945679,0.786060333251953,0.238573148846626,"2",-0.833299279212952,-0.385367423295975,-2.21638464927673,"1"
"323",0.906769514083862,0.240852504968643,0.761471748352051,0.8712118268013,0.261033594608307,"2",-0.95198529958725,-0.564178049564362,-2.06427431106567,"1"
"325",0.917410314083099,0.145821362733841,0.658397138118744,0.814844727516174,0.27010977268219,"2",-1.0403710603714,-0.457205086946487,-2.12309741973877,"1"
"326",0.813010036945343,0.258586823940277,0.678552567958832,0.87452107667923,0.16063979268074,"2",-0.473681062459946,-0.925710797309875,-2.36950349807739,"1"
"328",0.805577874183655,0.243340030312538,0.770442068576813,0.93373715877533,0.159500941634178,"2",-0.460567712783813,-0.749505698680878,-2.60838294029236,"1"
"329",0.803799092769623,0.243498563766479,0.784563362598419,0.905776083469391,0.15719847381115,"2",-0.423224419355392,-0.780890285968781,-2.27241826057434,"1"
"331",0.798399031162262,0.292048722505569,0.634235918521881,0.815987765789032,0.153284206986427,"2",-0.500575661659241,-0.842217981815338,-2.21347570419312,"1"
"332",0.76628053188324,0.338661700487137,0.620065331459045,0.823327481746674,0.184578627347946,"2",-0.334571361541748,-0.73595130443573,-1.98691499233246,"1"
"335",0.85782116651535,0.311475813388824,0.649484038352966,0.83441960811615,0.0127295600250363,"2",-0.880193889141083,-0.421731770038605,-1.90721988677979,"1"
"336",0.857841730117798,0.240547269582748,0.606782376766205,0.797441899776459,0.0190943405032158,"2",-0.830890119075775,-0.434764355421066,-1.94489729404449,"1"
"337",0.86255544424057,0.180240869522095,0.802333354949951,0.8898646235466,0.0402544066309929,"2",-0.746695697307587,-0.395144432783127,-2.0284595489502,"1"
"338",0.92505407333374,0.257201850414276,0.477149933576584,0.704497635364532,0.122428990900517,"2",-0.445196747779846,-1.59752368927002,-1.99097549915314,"1"
"339",0.927671611309052,0.261394679546356,0.520153760910034,0.729036390781403,0.131058856844902,"2",-0.646258592605591,-1.16190731525421,-2.07304239273071,"1"
"341",0.763249456882477,0.362073928117752,0.547593355178833,0.66099226474762,0.156552895903587,"11",-0.67169600725174,-0.440360575914383,-1.86040329933167,"1"
"342",0.76587575674057,0.41664645075798,0.300820767879486,0.192542791366577,0.139590531587601,"11",-0.774053990840912,-0.328100979328156,-1.18015313148499,"1"
"343",0.770233809947968,0.42269366979599,0.289370983839035,0.1666199862957,0.146942362189293,"11",-0.575875222682953,-0.349487155675888,-1.1404983997345,"1"
"344",0.772843182086945,0.381120592355728,0.67398077249527,0.698990166187286,0.157455965876579,"11",-0.748057544231415,-0.451585710048676,-1.97362673282623,"1"
"345",0.775451481342316,0.337132304906845,0.706065952777863,0.788740873336792,0.168516486883163,"11",-0.694095075130463,-0.473474621772766,-2.14026498794556,"1"
"346",0.800843179225922,0.296526163816452,0.739896178245544,0.815314292907715,0.180023163557053,"11",-0.700181543827057,-0.377908051013947,-2.24087071418762,"1"
"348",0.765456140041351,0.35275137424469,0.610020577907562,0.732781529426575,0.159627884626389,"11",-0.736038327217102,-0.498540103435516,-1.9638090133667,"1"
"349",0.763969898223877,0.386279046535492,0.58704286813736,0.821180045604706,0.16301791369915,"2",-0.550868093967438,-0.541162610054016,-2.05122017860413,"1"
"350",0.779034614562988,0.32761487364769,0.664293587207794,0.865338802337646,0.130594372749329,"2",-0.560941398143768,-0.546594679355621,-2.1583046913147,"1"
"351",0.775145590305328,0.364196240901947,0.619601666927338,0.836760699748993,0.127295598387718,"2",-0.557367026805878,-0.553888261318207,-2.19644021987915,"1"
"353",0.676741778850555,0.592343807220459,0.593453168869019,0.868369340896606,0.220574289560318,"11",-0.649378836154938,-0.52574634552002,-2.19073867797852,"1"
"354",0.679794311523438,0.603793621063232,0.5949986577034,0.869655013084412,0.211575090885162,"11",-0.761764883995056,-0.371771335601807,-2.27436685562134,"1"
"355",0.718898057937622,0.37684166431427,0.728535711765289,0.877181112766266,0.0127295600250363,"2",-0.721944034099579,-0.409159332513809,-2.01961708068848,"1"
"357",0.660066545009613,0.305926769971848,0.764524042606354,0.886436522006989,0.210037752985954,"2",-0.590027928352356,-0.472474247217178,-2.23203206062317,"1"
"358",0.955362200737,0.100979171693325,0.783202588558197,0.856081068515778,0.0797504708170891,"2",-0.681699335575104,-0.472650498151779,-2.02840280532837,"1"
"359",0.956825256347656,0.105926252901554,0.716678559780121,0.829538583755493,0.0711604058742523,"2",-0.582839369773865,-0.417913824319839,-2.0122447013855,"1"
"361",0.940572500228882,0.287870675325394,0.768785238265991,0.893824815750122,0.258460223674774,"2",-0.409991234540939,-0.923535346984863,-2.27010655403137,"1"
"362",0.938531816005707,0.317011833190918,0.718769550323486,0.855935573577881,0.217243298888206,"2",-0.215914085507393,-1.03774011135101,-2.09010815620422,"1"
"364",0.888426601886749,0.556999325752258,0.460731595754623,0.689530432224274,0.02846416272223,"11",-0.691924393177032,-0.309991538524628,-1.98437404632568,"1"
"365",0.907522857189178,0.397811830043793,0.711797833442688,0.902313828468323,0.0911297872662544,"11",-0.67294317483902,-0.626147747039795,-2.33147478103638,"1"
"367",0.9043830037117,0.386752128601074,0.462062031030655,0.642337441444397,0.0497105233371258,"11",-0.872477293014526,-0.361663669347763,-1.98910224437714,"1"
"368",0.916152954101562,0.465271204710007,0.478206068277359,0.72990757226944,0.120090432465076,"11",-0.766479194164276,-0.38356140255928,-2.08985781669617,"1"
"369",0.920584917068481,0.288647353649139,0.696798086166382,0.848231196403503,0.0342753902077675,"2",-0.877856850624084,-0.370819628238678,-1.72741615772247,"1"
"370",0.942036926746368,0.26495149731636,0.732310473918915,0.896688461303711,0.068550780415535,"2",-0.590936064720154,-0.583310961723328,-2.01226258277893,"1"
"371",0.92930805683136,0.357169836759567,0.615361511707306,0.857173979282379,0.0524853207170963,"11",-0.666955173015594,-0.411650031805038,-2.09429144859314,"1"
"372",0.909791171550751,0.425977200269699,0.553234934806824,0.796576321125031,0,"11",-0.666911721229553,-0.852433443069458,-2.19117784500122,"1"
"374",0.934288203716278,0.41722309589386,0.453291207551956,0.690625190734863,0.185017064213753,"2",-0.585248470306396,-0.433275252580643,-2.01552772521973,"1"
"375",0.926811516284943,0.355025142431259,0.741230726242065,0.911567628383636,0.152754724025726,"2",-0.568582653999329,-0.357475101947784,-2.07312941551208,"1"
"378",0.900736808776855,0.499219566583633,0.622719585895538,0.842577040195465,0.0776920393109322,"11",-0.622628569602966,-0.311046332120895,-2.13054323196411,"1"
"379",0.923268377780914,0.484280794858932,0.565980970859528,0.840794622898102,0.13710156083107,"11",-0.741124212741852,-0.398009598255157,-2.20680856704712,"1"
"381",0.931161046028137,0.377603024244308,0.668346405029297,0.876247704029083,0.120763212442398,"11",-0.727462947368622,-0.388219028711319,-2.21615028381348,"1"
"383",0.9521404504776,0.385526299476624,0.531066477298737,0.749214053153992,0.128876984119415,"11",-0.6649050116539,-0.496397942304611,-2.06870746612549,"1"
"385",0.977486491203308,0.349526524543762,0.606743037700653,0.86397659778595,0.0254591200500727,"11",-0.411150276660919,-0.466977775096893,-2.38919925689697,"1"
"387",0.954346239566803,0.409796446561813,0.545682609081268,0.818293333053589,0.0636477991938591,"2",-0.564477622509003,-0.385104805231094,-2.10430550575256,"1"
"388",0.939119279384613,0.293748885393143,0.559927523136139,0.795904874801636,0.0742254555225372,"2",-0.612979769706726,-0.44761049747467,-2.16070318222046,"1"
"389",0.947445631027222,0.322088718414307,0.618337869644165,0.825798511505127,0.065529428422451,"2",-0.580548942089081,-0.499665915966034,-2.04632973670959,"1"
"390",0.970717966556549,0.26325511932373,0.586282849311829,0.764033675193787,0.0639652460813522,"2",-0.445223480463028,-0.488980442285538,-1.65738928318024,"1"
"392",0.974263668060303,0.281376749277115,0.692059457302094,0.864588856697083,0.0360046327114105,"2",-0.48631364107132,-0.45319989323616,-2.43389344215393,"1"
"395",0.918185949325562,0.483523726463318,0.74377566576004,0.910654664039612,0.101836480200291,"2",-0.5574049949646,-0.704823970794678,-2.12768793106079,"1"
"396",0.963886439800262,0.137259840965271,0.718684077262878,0.819219410419464,0.014232081361115,"2",-0.867904305458069,-0.535374999046326,-2.44181299209595,"1"
"397",0.941237926483154,0.445745497941971,0.389231830835342,0.608492374420166,0.00636478001251817,"11",-0.888083100318909,-0.507788419723511,-1.64033138751984,"1"
"398",0.95968621969223,0.207732498645782,0.56656402349472,0.809764266014099,0.0201272033154964,"2",-0.724575042724609,-0.439902007579803,-2.19651055335999,"1"
"399",0.967454254627228,0.181519865989685,0.529329419136047,0.542727470397949,0.0524853207170963,"2",-0.685751140117645,-0.465695202350616,-2.30691623687744,"1"
"402",0.945498883724213,0.360384851694107,0.577500343322754,0.783121943473816,0.0990127399563789,"2",-0.628372371196747,-0.435197353363037,-2.14472270011902,"1"
"404",0.939840614795685,0.231651812791824,0.782148599624634,0.888276815414429,0.0649082735180855,"2",-0.737304329872131,-0.499899625778198,-2.25377678871155,"1"
"405",0.953844010829926,0.25221648812294,0.672847032546997,0.862043857574463,0.0229485407471657,"2",-0.852656304836273,-0.393283367156982,-2.35865330696106,"1"
"406",0.970894753932953,0.256259769201279,0.662485480308533,0.840199649333954,0.101836480200291,"2",-0.769354343414307,-0.463517665863037,-2.14442038536072,"1"
"408",0.976150393486023,0.291737854480743,0.645512342453003,0.837511837482452,0.156552895903587,"2",-0.728741466999054,-0.584441065788269,-2.28687596321106,"1"
"409",0.957340776920319,0.438047498464584,0.536758303642273,0.789129853248596,0.100636012852192,"2",-0.556917190551758,-0.361661344766617,-1.99729025363922,"1"
"410",0.959914565086365,0.424314320087433,0.558133065700531,0.816557705402374,0.0911297872662544,"2",-0.57395076751709,-0.469909489154816,-2.01953530311584,"1"
"411",0.963780224323273,0.327161699533463,0.581552743911743,0.783594846725464,0.0865703746676445,"2",-0.781836211681366,-0.232863038778305,-1.98419547080994,"1"
"413",0.958817720413208,0.335294455289841,0.549342393875122,0.76417863368988,0.190943405032158,"11",-0.737437307834625,-0.552620887756348,-2.16756010055542,"1"
"414",0.973867952823639,0.412220299243927,0.555811941623688,0.801428854465485,0.0990127399563789,"11",-0.558637082576752,-0.490315705537796,-2.23278641700745,"1"
"415",0.976040244102478,0.452648997306824,0.531638622283936,0.776791036128998,0.140169739723206,"11",-0.761880397796631,-0.394496887922287,-2.09445786476135,"1"
"416",0.974031865596771,0.25983053445816,0.638372838497162,0.867066502571106,0.119583360850811,"2",-0.562631666660309,-0.462067186832428,-2.23964548110962,"1"
"418",0.939428150653839,0.491040378808975,0.27552530169487,0.515508353710175,0.00636478001251817,"11",-1.10162711143494,-0.346172720193863,-1.60573053359985,"1"
"419",0.93314653635025,0.0543424524366856,0.529731094837189,0.681708157062531,0.0229485407471657,"2",-0.994288980960846,-0.363554179668427,-1.57553398609161,"1"
"420",0.951054334640503,0.592656433582306,0.403765916824341,0.725934267044067,0.0201272033154964,"11",-0.701384365558624,-0.379099071025848,-1.77461671829224,"1"
"421",0.971430063247681,0.397372215986252,0.61215740442276,0.747254312038422,0.13621224462986,"11",-0.830418050289154,-0.359019458293915,-1.95117843151093,"1"
"422",0.961668848991394,0.385980486869812,0.467908680438995,0.763366043567657,0.100636012852192,"2",-0.693178057670593,-0.297948002815247,-1.99662709236145,"1"
"423",0.938336491584778,0.470060020685196,0.560458600521088,0.816358268260956,0.060381606221199,"2",-0.658288896083832,-0.341051399707794,-2.1233286857605,"1"
"424",0.950108528137207,0.35121476650238,0.6648810505867,0.817053973674774,0.11385665088892,"2",-0.655313491821289,-0.610412657260895,-2.06741762161255,"1"
"426",0.974321663379669,0.310859203338623,0.68982595205307,0.834389507770538,0.190731137990952,"2",-0.565280318260193,-0.944422423839569,-2.29875040054321,"1"
"427",0.963361859321594,0.391151368618011,0.520884215831757,0.733590304851532,0.165973156690598,"2",-0.705145955085754,-0.421030342578888,-1.97248804569244,"1"
"428",0.961474537849426,0.273636132478714,0.733713686466217,0.85919713973999,0.278963297605515,"2",-0.826991319656372,-0.40461540222168,-2.30816841125488,"1"
"429",0.950099766254425,0.351985275745392,0.508630037307739,0.730645418167114,0.257439434528351,"11",-0.518518090248108,-1.04463183879852,-1.98843944072723,"1"
"432",0.941886246204376,0.366031497716904,0.582631826400757,0.782151162624359,0.213481217622757,"2",-0.718491792678833,-0.600267887115479,-2.1504852771759,"1"
"433",0.935005962848663,0.259830445051193,0.68230676651001,0.868470549583435,0.068550780415535,"2",-0.417379140853882,-0.832256257534027,-2.21376895904541,"1"
"435",0.895673811435699,0.379131436347961,0.669534087181091,0.819980919361115,0.00900115817785263,"2",-0.675173699855804,-0.390974491834641,-2.03308606147766,"1"
"436",0.891869604587555,0.425376713275909,0.549487709999084,0.768325090408325,0.014232081361115,"2",-0.824757993221283,-0.342210114002228,-1.91868019104004,"1"
"437",0.922245621681213,0.335750192403793,0.618323028087616,0.817614257335663,0.165116682648659,"2",-0.366382628679276,-0.808631956577301,-2.18073081970215,"1"
"438",0.913280606269836,0.286019086837769,0.674962639808655,0.858450770378113,0.0946192592382431,"2",-0.82365083694458,-0.642954409122467,-2.05702090263367,"1"
"439",0.903754532337189,0.233682885766029,0.692805886268616,0.860393345355988,0.0190943405032158,"2",-0.676798045635223,-0.762913763523102,-2.15278458595276,"1"
"440",0.894352197647095,0.256259948015213,0.652600407600403,0.837019622325897,0.00636478001251817,"2",-0.631316840648651,-0.621163547039032,-2.11380553245544,"1"
"441",0.898482263088226,0.278438836336136,0.654303252696991,0.841392993927002,0.0127295600250363,"2",-0.618188500404358,-0.546531558036804,-2.18609547615051,"1"
"442",0.932245373725891,0.0409616567194462,0.685581266880035,0.77986478805542,0.143030643463135,"2",-0.801227450370789,-0.422270685434341,-1.75431323051453,"1"
"444",0.945965766906738,0.270231485366821,0.611472308635712,0.81136566400528,0.0381886810064316,"2",-0.728769302368164,-0.527536392211914,-2.23317432403564,"1"
"448",0.96410459280014,0.826739490032196,0.227032840251923,0.515506148338318,0.229573652148247,"11",-0.771481335163116,-0.449582546949387,-1.41173768043518,"1"
"449",0.972309947013855,0.396599054336548,0.69295871257782,0.895759403705597,0.18794971704483,"11",-0.4881452023983,-0.428622394800186,-2.24409985542297,"1"
"450",0.939301550388336,0.159107893705368,0.717102706432343,0.843890070915222,0.127454623579979,"2",-0.828612744808197,-0.433981746435165,-2.0174400806427,"1"
"451",0.935655355453491,0.11755458265543,0.729755163192749,0.873332381248474,0.164255738258362,"2",-0.605183243751526,-0.368140280246735,-2.01993560791016,"1"
"452",0.935437679290771,0.0694542452692986,0.614418864250183,0.632616460323334,0.014232081361115,"2",-0.927584886550903,-0.449468433856964,-1.24703443050385,"1"
"453",0.961931109428406,0.106727384030819,0.582821905612946,0.757935702800751,0.0484727211296558,"2",-0.606869220733643,-0.342685371637344,-1.92082667350769,"1"
"454",0.951784253120422,0.094272181391716,0.625714957714081,0.802874982357025,0.0827421396970749,"2",-0.577373027801514,-0.372789591550827,-1.95968902111053,"1"
"455",0.924076855182648,0.340039104223251,0.66803765296936,0.828395843505859,0.0865703746676445,"2",-0.593539357185364,-0.465687572956085,-1.94253408908844,"1"
"459",0.939271569252014,0.283700525760651,0.660033047199249,0.840618133544922,0.0572830215096474,"2",-0.618863165378571,-0.528365969657898,-2.11667633056641,"1"
"460",0.930071175098419,0.517413139343262,0.407503724098206,0.670980393886566,0.0450057908892632,"11",-0.758635461330414,-0.443580865859985,-1.6956080198288,"1"
"462",0.967550456523895,0.43140235543251,0.657798290252686,0.881263017654419,0.253474950790405,"11",-0.276897847652435,-0.764634132385254,-2.23676133155823,"1"
"463",0.95215368270874,0.290661603212357,0.590231776237488,0.788067638874054,0.173724696040154,"2",-0.406854152679443,-0.720097005367279,-2.02942061424255,"1"
"464",0.926989912986755,0.307624161243439,0.655309557914734,0.843640267848969,0.0127295600250363,"2",-0.244986012578011,-1.09310591220856,-2.06719398498535,"1"
"465",0.91871303319931,0.33144935965538,0.752524435520172,0.881894052028656,0.0497105233371258,"2",-0.418519198894501,-0.516049265861511,-2.24627208709717,"1"
"466",0.909800291061401,0.408300220966339,0.307777285575867,0.597344636917114,0.0262426603585482,"11",-0.995196461677551,-0.659232079982758,-1.67213487625122,"1"
"467",0.937978863716125,0.324545443058014,0.632806718349457,0.824664771556854,0.16363799571991,"2",-0.321980714797974,-0.864620923995972,-2.21684551239014,"1"
"468",0.928940236568451,0.233369544148445,0.709081530570984,0.873101592063904,0.0805088132619858,"2",-0.82302451133728,-0.479460299015045,-2.12801814079285,"1"
"469",0.919825911521912,0.275955826044083,0.729825735092163,0.901516497135162,0,"2",-0.414107501506805,-0.824797570705414,-2.19297575950623,"1"
"471",0.911294758319855,0.253930419683456,0.668627202510834,0.832027733325958,0.0318238995969296,"2",-0.437334060668945,-0.971006274223328,-2.00270700454712,"1"
"473",0.962090909481049,0.0829196944832802,0.464137077331543,0.684634149074554,0.0371127277612686,"2",-0.522895276546478,-0.298012673854828,-1.8021023273468,"1"
"475",0.953720986843109,0.173476040363312,0.474860906600952,0.744089305400848,0.126817345619202,"2",-0.852116405963898,-0.552127301692963,-1.91218972206116,"1"
"476",0.955509185791016,0.225260525941849,0.567632138729095,0.752992868423462,0.0954717025160789,"2",-0.587775051593781,-0.850463211536407,-1.82977998256683,"1"
"477",0.937629044055939,0.312721401453018,0.450713038444519,0.656194627285004,0.0766421034932137,"11",-0.851624190807343,-0.455972909927368,-1.70048904418945,"1"
"478",0.948176264762878,0.226504132151604,0.641869783401489,0.83936595916748,0.0360046327114105,"2",-0.513395190238953,-0.639757394790649,-2.14624118804932,"1"
"479",0.90573126077652,0.315635591745377,0.56874942779541,0.779845595359802,0.137691259384155,"2",-0.583023190498352,-0.820032477378845,-2.06636476516724,"1"
"481",0.896270573139191,0.152308702468872,0.697170257568359,0.852301478385925,0.0229485407471657,"2",-0.776122808456421,-0.432019591331482,-2.2509241104126,"1"
"483",0.893365859985352,0.435487657785416,0.508690416812897,0.753213107585907,0.0262426603585482,"2",-0.821956634521484,-0.309223026037216,-1.88578200340271,"1"
"484",0.897631824016571,0.242098480463028,0.680157780647278,0.875520765781403,0.0127295600250363,"2",-0.615143358707428,-0.836352825164795,-2.2082896232605,"1"
"486",0.944494903087616,0.0590040311217308,0.612283825874329,0.789753019809723,0.0484727211296558,"2",-0.578111350536346,-0.456601411104202,-1.88904011249542,"1"
"487",0.945140898227692,0.204611241817474,0.339189350605011,0.593296647071838,0.00636478001251817,"11",-0.792916417121887,-0.733552396297455,-1.77345418930054,"1"
"488",0.929406762123108,0.18182073533535,0.674957990646362,0.819754421710968,0.068550780415535,"2",-0.633292078971863,-0.383278906345367,-2.00957775115967,"1"
"489",0.945300161838531,0.250511705875397,0.630408108234406,0.770902454853058,0.0426962412893772,"2",-0.908256947994232,-0.490815341472626,-1.82000637054443,"1"
"492",0.942484736442566,0.192345783114433,0.929863750934601,0.950892448425293,0.0445534624159336,"2",-0.570678949356079,-0.533435165882111,-2.54682970046997,"1"
"493",0.9286088347435,0.340194225311279,0.58624130487442,0.804104328155518,0.0254591200500727,"2",-0.772496342658997,-0.43134793639183,-2.10069894790649,"1"
"495",0.948545515537262,0.0886723250150681,0.810578644275665,0.893494963645935,0.0700125843286514,"2",-0.694257915019989,-0.394787341356277,-2.1115562915802,"1"
"497",0.937734067440033,0.175991877913475,0.681345283985138,0.847484886646271,0.17511822283268,"2",-0.663352429866791,-0.531281471252441,-1.99847102165222,"1"
